X,Y,z,Date,Location,Violation,Owed,Amount,Unnamed: 8,Unnamed: 9,Unnamed: 10
-8475159.484,5318310.81023273,24460376,2024-11-23 12:02:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.133653,43.041632,121880
-8475013.767,5318401.74179968,24431549,2024-11-23 12:02:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,25,-76.132344,43.042229,121887
-8475159.484,5318310.81023273,24460377,2024-11-23 12:03:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.133653,43.041632,121786
-8475159.484,5318310.81023273,24460378,2024-11-23 12:04:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.133653,43.041632,121787
-8475202.008,5318301.67143071,24450912,2024-11-23 12:04:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134035,43.041572,121788
-8475217.37,5318294.81733506,24450913,2024-11-23 12:05:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.134173,43.041527,121789
-8474995.956,5318287.20167913,24392193,2024-11-23 12:05:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132184,43.041477,121791
-8474995.956,5318287.20167913,24392194,2024-11-23 12:06:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.132184,43.041477,121790
-8475159.484,5318310.81023273,24460379,2024-11-23 12:06:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.133653,43.041632,121795
-8475217.37,5318295.4265878,24450914,2024-11-23 12:06:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudicate 30 days Pay or Appeal,25,-76.134173,43.041531,121870
-8474995.956,5318287.20167913,24392195,2024-11-23 12:07:00+00:00,900 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,25,-76.132184,43.041477,121792
-8475219.597,5318303.04225044,24450915,2024-11-23 12:07:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.134193,43.041581,121871
-8475167.277,5318311.57179997,24460380,2024-11-23 12:09:00+00:00,200 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.133723,43.041637,121796
-8475016.439,5319059.91776306,24431550,2024-11-23 12:10:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,25,-76.132368,43.04655,121889
-8475004.527,5318185.45711117,24392196,2024-11-23 12:11:00+00:00,900 walnut ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,25,-76.132261,43.040809,121793
-8475016.439,5319059.91776306,24431551,2024-11-23 12:11:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,25,-76.132368,43.04655,121890
-8475016.439,5319059.91776306,24431552,2024-11-23 12:12:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Issued,25,-76.132368,43.04655,121891
-8475009.871,5318328.63092237,24392197,2024-11-23 12:14:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,25,-76.132309,43.041749,121794
-8475387.244,5318302.1283706,24441257,2024-11-25 10:37:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.135699,43.041575,122014
-8475319.228,5318296.34046699,24441258,2024-11-25 10:38:00+00:00,100 marshall st,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Second Notice,25,-76.135088,43.041537,122015
-8475461.828,5318316.44583176,24441259,2024-11-25 10:42:00+00:00,100 marshall st,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Second Notice,25,-76.136369,43.041669,122020
-8475397.485,5318299.0821051,24441261,2024-11-25 14:52:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135791,43.041555,122120
-8475385.24,5318296.4927802,24441262,2024-11-25 14:53:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.135681,43.041538,122119
-8475385.24,5318296.4927802,24441263,2024-11-25 14:54:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135681,43.041538,122121
-8475375.667,5318305.1746371,24441264,2024-11-25 14:54:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.135595,43.041595,122122
-8475293.624,5318303.80381705,24441265,2024-11-25 14:57:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134858,43.041586,122124
-8475286.834,5318306.08851724,24441266,2024-11-25 14:58:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.134797,43.041601,122127
-8475360.972,5318326.04158929,24441267,2024-11-25 15:01:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,25,-76.135463,43.041732,122128
-8475446.688,5318299.84367138,24441287,2024-11-26 14:32:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.136233,43.04156,122337
-8475449.805,5318372.64969457,24441288,2024-11-26 14:33:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.136261,43.042038,122339
-8475431.66,5318299.99598464,24441289,2024-11-26 14:34:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudication Pending ,25,-76.136098,43.041561,122341
-8475389.582,5318302.1283706,24441290,2024-11-26 14:39:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.13572,43.041575,122344
-8475389.582,5318302.1283706,24441291,2024-11-26 14:39:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,25,-76.13572,43.041575,122347
-8475382.568,5318300.757551,24441292,2024-11-26 14:41:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.135657,43.041566,122348
-8475382.568,5318300.757551,24441293,2024-11-26 14:42:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135657,43.041566,122349
-8475326.352,5318304.41307038,24441294,2024-11-26 14:44:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Issued,25,-76.135152,43.04159,122351
-8475257.0,5318221.25035833,24441295,2024-11-26 14:46:00+00:00,800 university ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.134529,43.041044,122355
-8475302.307,5318312.02874034,24441296,2024-11-26 14:49:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,25,-76.134936,43.04164,122356
-8475329.803,5318315.68426413,24441297,2024-11-26 14:50:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,25,-76.135183,43.041664,122357
-8475340.601,5318313.85650205,24441298,2024-11-26 14:51:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Second Notice,25,-76.13528,43.041652,122358
-8475381.567,5318314.92269655,24441299,2024-11-26 14:53:00+00:00,100 marshall st,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.135648,43.041659,122360
-8475390.138,5318296.79740662,24441313,2024-11-27 10:29:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Second Notice,25,-76.135725,43.04154,122427
-8475474.852,5318297.10203305,24441316,2024-11-27 14:39:00+00:00,100 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudicate 30 days Pay or Appeal,100,-76.136486,43.041542,122484
-8475448.915,5318305.32695045,24441317,2024-11-27 14:42:00+00:00,100 marshall st,UNINSPECTED/ ALL TIMES VTL 306-B,Second Notice,25,-76.136253,43.041596,122485
-8475385.685,5318314.77038305,24441318,2024-11-27 14:44:00+00:00,100 marshall st,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.135685,43.041658,122486
-8474845.118,5318847.4258942,24392325,2024-11-30 15:04:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122510
-8474845.118,5318847.4258942,24392326,2024-11-30 15:05:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122511
-8474845.118,5318847.4258942,24392327,2024-11-30 15:06:00+00:00,200 comstock ave,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Issued,60,-76.130829,43.045155,122512
-8474845.118,5318847.4258942,24392328,2024-11-30 15:06:00+00:00,200 comstock ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.130829,43.045155,122513
-8474845.118,5318847.4258942,24431697,2024-11-30 15:06:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122554
-8474845.118,5318847.4258942,24392329,2024-11-30 15:07:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.130829,43.045155,122514
-8474845.118,5318847.4258942,24431698,2024-11-30 15:07:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.130829,43.045155,122555
-8474845.118,5318847.4258942,24392330,2024-11-30 15:08:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122515
-8474845.118,5318847.4258942,24431699,2024-11-30 15:08:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122557
-8474845.118,5318847.4258942,24431700,2024-11-30 15:09:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122558
-8474845.118,5318847.4258942,24431701,2024-11-30 15:10:00+00:00,200 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130829,43.045155,122560
-8474825.192,5318897.54002855,24392331,2024-11-30 15:12:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.13065,43.045484,122601
-8474827.307,5318924.65356283,24431702,2024-11-30 15:13:00+00:00,100 comstock ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.130669,43.045662,122559
-8475016.439,5319059.91776306,24392332,2024-11-30 15:16:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,122517
-8475016.439,5319059.91776306,24431703,2024-11-30 15:17:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,122561
-8475016.439,5319059.91776306,24392333,2024-11-30 15:18:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Adjudication Pending ,60,-76.132368,43.04655,122516
-8474998.182,5318842.85622966,24392334,2024-11-30 15:21:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132204,43.045125,122518
-8475001.077,5318839.96210994,24431704,2024-11-30 15:21:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.13223,43.045106,122562
-8475000.409,5318822.44508869,24431705,2024-11-30 15:22:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Paid In Full,60,-76.132224,43.044991,122563
-8474994.954,5318813.15346466,24392335,2024-11-30 15:23:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132175,43.04493,122519
-8475000.075,5318780.40437166,24431706,2024-11-30 15:23:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132221,43.044715,122564
-8475000.075,5318774.61617181,24392336,2024-11-30 15:24:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132221,43.044677,122520
-8475001.856,5318773.2452829,24431707,2024-11-30 15:24:00+00:00,600 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.132237,43.044668,122565
-8475001.856,5318773.2452829,24431708,2024-11-30 15:24:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132237,43.044668,122566
-8474997.069,5318761.05961251,24392337,2024-11-30 15:25:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132194,43.044588,122521
-8474996.958,5318761.82121645,24431709,2024-11-30 15:26:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132193,43.044593,122567
-8474997.848,5318723.43645546,24392338,2024-11-30 15:27:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132201,43.044341,122522
-8475010.65,5318761.82121645,24431710,2024-11-30 15:27:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132316,43.044593,122568
-8475001.522,5318718.86685157,24431711,2024-11-30 15:28:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132234,43.044311,122569
-8475107.108,5318278.51983894,24392346,2024-11-30 15:50:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,122529
-8475107.108,5318278.51983894,24392347,2024-11-30 15:50:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.1331825,43.04142,122530
-8475107.108,5318278.51983894,24392348,2024-11-30 15:50:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.1331825,43.04142,122531
-8475107.108,5318278.51983894,24431720,2024-11-30 15:51:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,122578
-8475107.108,5318278.51983894,24392349,2024-11-30 15:52:00+00:00,300 walnut pl,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,25,-76.1331825,43.04142,122532
-8475107.108,5318278.51983894,24431721,2024-11-30 15:52:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,122579
-8475107.108,5318278.51983894,24392350,2024-11-30 15:53:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,120006
-8475107.108,5318278.51983894,24392351,2024-11-30 15:54:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,122533
-8475107.108,5318278.51983894,24431722,2024-11-30 15:54:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,122580
-8475107.108,5318278.51983894,24392352,2024-11-30 15:55:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.1331825,43.04142,122534
-8475107.108,5318278.51983894,24431723,2024-11-30 15:55:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.1331825,43.04142,122581
-8475107.108,5318278.51983894,24431724,2024-11-30 15:55:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,122583
-8475107.108,5318278.51983894,24392353,2024-11-30 15:56:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Adjudication Pending ,25,-76.1331825,43.04142,122535
-8475107.108,5318278.51983894,24392354,2024-11-30 15:56:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,25,-76.1331825,43.04142,122536
-8475107.108,5318278.51983894,24392355,2024-11-30 15:57:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1331825,43.04142,122539
-8475107.108,5318278.51983894,24392356,2024-11-30 15:58:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1331825,43.04142,122538
-8475013.433,5318161.69656324,24431726,2024-11-30 15:59:00+00:00,900 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132341,43.040653,122584
-8475006.754,5318223.9919744,24392357,2024-11-30 16:01:00+00:00,900 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Issued,25,-76.132281,43.041062,122537
-8475011.652,5318160.78269722,24431727,2024-11-30 16:01:00+00:00,900 walnut ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.132325,43.040647,122585
-8475006.754,5318223.9919744,24392358,2024-11-30 16:03:00+00:00,900 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132281,43.041062,122540
-8475008.535,5318234.95844673,24431728,2024-11-30 16:03:00+00:00,900 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132297,43.041134,122586
-8475003.971,5318286.13548779,24392359,2024-11-30 16:04:00+00:00,900 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132256,43.04147,122541
-8475010.65,5318292.98957707,24431729,2024-11-30 16:04:00+00:00,900 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132316,43.041515,122587
-8475009.092,5318323.60457057,24431730,2024-11-30 16:05:00+00:00,800 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.132302,43.041716,122588
-8475009.092,5318323.60457057,24431731,2024-11-30 16:05:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132302,43.041716,122589
-8475007.31,5318388.18578132,24392360,2024-11-30 16:06:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Issued,25,-76.132286,43.04214,122543
-8475007.31,5318388.18578132,24392361,2024-11-30 16:07:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Issued,25,-76.132286,43.04214,120009
-8475009.092,5318323.60457057,24431732,2024-11-30 16:07:00+00:00,800 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.132302,43.041716,122590
-8475009.092,5318323.60457057,24431733,2024-11-30 16:07:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132302,43.041716,122591
-8474994.063,5318427.33074188,24392362,2024-11-30 16:08:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132167,43.042397,122542
-8475003.303,5318428.54926468,24431734,2024-11-30 16:09:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.13225,43.042405,122592
-8474994.731,5318436.92661326,24392363,2024-11-30 16:10:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132173,43.04246,122556
-8475003.303,5318428.54926468,24431735,2024-11-30 16:10:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.13225,43.042405,122593
-8474994.731,5318436.92661326,24392364,2024-11-30 16:11:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Void Approved,0,-76.132173,43.04246,122544
-8474994.731,5318436.92661326,24392365,2024-11-30 16:12:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132173,43.04246,120012
-8475003.303,5318428.54926468,24431736,2024-11-30 16:12:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.13225,43.042405,122594
-8475030.966,5318551.3162517,24431737,2024-11-30 16:13:00+00:00,700 walnut ave,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.1324985,43.043211,122595
-8474994.731,5318436.92661326,24392366,2024-11-30 16:14:00+00:00,800 walnut ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.132173,43.04246,120015
-8475061.857,5318482.62137411,24431738,2024-11-30 16:14:00+00:00,100 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132776,43.04276,122596
-8475060.632,5318330.61100109,24431739,2024-11-30 16:19:00+00:00,100 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132765,43.041762,122597
-8475060.632,5318330.61100109,24431740,2024-11-30 16:19:00+00:00,100 walnut pl,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,25,-76.132765,43.041762,122598
-8474957.328,5318401.89411462,456698D,2024-12-01 12:21:00+00:00,803 walnut ave,PRKD BLOCKING DRVWY/ALL CO15-316 (A)2,Issued,60,-76.131837,43.04223,120643
-8474987.718,5318744.6089827,24451021,2024-12-02 09:53:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.13211,43.04448,120027
-8474987.718,5318744.6089827,24451022,2024-12-02 09:53:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.13211,43.04448,120034
-8474992.505,5318751.15876702,24451023,2024-12-02 09:55:00+00:00,600 walnut ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Issued,25,-76.132153,43.044523,120035
-8474992.505,5318751.15876702,24451024,2024-12-02 09:55:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132153,43.044523,120038
-8474992.505,5318751.15876702,24451025,2024-12-02 09:55:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132153,43.044523,120039
-8474995.845,5318818.63704494,24451026,2024-12-02 09:58:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132183,43.044966,120043
-8474995.845,5318818.63704494,24451027,2024-12-02 09:58:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132183,43.044966,120046
-8474995.845,5318818.63704494,24451028,2024-12-02 09:59:00+00:00,600 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132183,43.044966,120047
-8474995.845,5318818.63704494,24451029,2024-12-02 09:59:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132183,43.044966,120048
-8475016.439,5319059.91776306,24451030,2024-12-02 10:02:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120050
-8475016.439,5319059.91776306,24451031,2024-12-02 10:02:00+00:00,500 walnut ave,NO STNDNG HERE TO CNR/ALL CO15-316(A)6,Issued,25,-76.132368,43.04655,120051
-8475016.439,5319059.91776306,24451032,2024-12-02 10:02:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120052
-8475016.439,5319059.91776306,24451033,2024-12-02 10:05:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120053
-8475016.439,5319059.91776306,24451034,2024-12-02 10:05:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120055
-8475016.439,5319059.91776306,24451035,2024-12-02 10:07:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120056
-8475016.439,5319059.91776306,24451036,2024-12-02 10:07:00+00:00,500 walnut ave,UNINSPECTED/ ALL TIMES VTL 306-B,Issued,25,-76.132368,43.04655,120057
-8475016.439,5319059.91776306,24451037,2024-12-02 10:07:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120058
-8475016.439,5319059.91776306,24451038,2024-12-02 10:09:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120062
-8475016.439,5319059.91776306,24451039,2024-12-02 10:09:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120063
-8475016.439,5319059.91776306,24451040,2024-12-02 10:12:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120064
-8475016.439,5319059.91776306,24451041,2024-12-02 10:12:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120065
-8475016.439,5319059.91776306,24451042,2024-12-02 10:12:00+00:00,500 walnut ave,NONE/ONE LICENSE PLATE/ALL VTL402-1,Issued,25,-76.132368,43.04655,120066
-8475016.439,5319059.91776306,24451043,2024-12-02 10:14:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120071
-8475016.439,5319059.91776306,24451044,2024-12-02 10:14:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120074
-8475016.439,5319059.91776306,24451045,2024-12-02 10:17:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Issued,25,-76.132368,43.04655,120073
-8475016.439,5319059.91776306,24451046,2024-12-02 10:17:00+00:00,500 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.132368,43.04655,120075
-8475016.439,5319059.91776306,24451047,2024-12-02 10:17:00+00:00,500 walnut ave,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.132368,43.04655,120076
-8475090.076,5318437.53587528,24451052,2024-12-02 11:42:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120104
-8475090.076,5318437.53587528,24451053,2024-12-02 11:42:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120105
-8475090.076,5318437.53587528,24451054,2024-12-02 11:44:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120106
-8475090.076,5318437.53587528,24451055,2024-12-02 11:44:00+00:00,200 walnut pl,ODD/EVEN PARKING NOV-MAR CO15-318 (A)2,Issued,60,-76.1330295,43.042464,120107
-8475090.076,5318437.53587528,24451056,2024-12-02 11:47:00+00:00,200 walnut pl,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,60,-76.1330295,43.042464,120108
